Trx Date,Trx Number,Party Name,Ship City,Ship State,Ship Postal Code,Shipping Method,Segment1,Cases SUM,24 PBE Cases
1/15/2017,11909317,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/15/2017,11909318,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/15/2017,11909319,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/15/2017,11909321,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/15/2017,11909322,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/15/2017,11909324,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/15/2017,11909325,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/15/2017,11909326,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,2016,2016
1/15/2017,11909330,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
1/15/2017,11909331,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
1/15/2017,11909332,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/15/2017,11909335,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00014,1596,1596
1/15/2017,11909335,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00015,420,420
1/15/2017,11909336,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00014,1176,1176
1/15/2017,11909336,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,168,168
1/15/2017,11909337,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,672,672
1/16/2017,11909345,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/16/2017,11909346,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/16/2017,11909347,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/16/2017,11909348,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/16/2017,11909350,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1848,1848
1/16/2017,11909350,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
1/16/2017,11909351,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,2016,2016
1/16/2017,11909352,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/16/2017,11909353,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/16/2017,11909354,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/16/2017,11909361,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
1/16/2017,11909362,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,504,504
1/16/2017,11909363,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,1008,1008
1/16/2017,11909363,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,504,504
1/16/2017,11909364,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
1/16/2017,11909365,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
1/16/2017,11909366,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1848,1848
1/16/2017,11909367,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,672,672
1/16/2017,11909368,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,672,672
1/16/2017,11909368,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,672,672
1/16/2017,11909371,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1428,1428
1/16/2017,11909371,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,588,588
1/17/2017,11909376,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/17/2017,11909377,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/17/2017,11909379,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/17/2017,11909381,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/17/2017,11909383,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/17/2017,11909384,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/17/2017,11909387,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,1596,1596
1/17/2017,11909387,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,420,420
1/17/2017,11909389,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/17/2017,11909391,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/17/2017,11909394,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/17/2017,11909395,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/17/2017,11909396,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/17/2017,11909398,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/17/2017,11909399,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/17/2017,11909400,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/18/2017,11909402,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/18/2017,11909403,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/18/2017,11909404,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/18/2017,11909405,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/18/2017,11909406,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/18/2017,11909407,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,1152,1920
1/18/2017,11909408,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/18/2017,11909409,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/18/2017,11909410,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/18/2017,11909411,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/18/2017,11909412,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/18/2017,11909413,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,1152,1920
1/18/2017,11909414,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/18/2017,11909415,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/18/2017,11909418,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/18/2017,11909419,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,864,1440
1/18/2017,11909420,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/18/2017,11909422,CUSTOMER 6,TLAJOMULCO DE ZUNIGA,JA,45670,DELIVERY,FNG00012,2016,2016
1/18/2017,11909423,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/18/2017,11909424,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/18/2017,11909425,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/18/2017,11909426,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/18/2017,11909427,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
1/18/2017,11909428,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/18/2017,11909429,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/18/2017,11909430,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,504,504
1/18/2017,11909431,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,756,756
1/18/2017,11909431,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,756,756
1/18/2017,11909433,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
1/18/2017,11909434,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/18/2017,11909435,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
1/18/2017,11909436,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/18/2017,11909437,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/18/2017,11909438,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/18/2017,11909439,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/18/2017,11909440,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/18/2017,11909441,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/18/2017,11909442,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/18/2017,11909443,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/19/2017,11909444,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/19/2017,11909445,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/19/2017,11909446,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/19/2017,11909447,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909449,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909450,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/19/2017,11909451,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909452,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909453,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/19/2017,11909454,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/19/2017,11909455,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/19/2017,11909456,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/19/2017,11909457,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909459,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/19/2017,11909464,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,1152,1920
1/19/2017,11909465,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/19/2017,11909466,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/19/2017,11909467,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/19/2017,11909470,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909471,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909473,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/19/2017,11909478,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/19/2017,11909480,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/19/2017,11909482,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/19/2017,11909483,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/19/2017,11909484,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/19/2017,11909485,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/19/2017,11909486,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/20/2017,11909487,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/20/2017,11909488,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/20/2017,11909489,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/20/2017,11909491,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/20/2017,11909492,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/20/2017,11909494,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/20/2017,11909495,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/20/2017,11909497,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
1/20/2017,11909498,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/20/2017,11909499,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/20/2017,11909500,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
1/20/2017,11909501,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
1/20/2017,11909502,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,864,1440
1/20/2017,11909503,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/20/2017,11909507,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/20/2017,11909508,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/20/2017,11909509,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
1/20/2017,11909510,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/20/2017,11909511,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/20/2017,11909512,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
1/20/2017,11909516,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/20/2017,11909518,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/20/2017,11909519,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/20/2017,11909521,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/20/2017,11909523,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/20/2017,11909524,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/20/2017,11909525,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/20/2017,11909526,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/21/2017,11909527,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/21/2017,11909528,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/21/2017,11909529,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/21/2017,11909530,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/21/2017,11909533,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,1932,1932
1/21/2017,11909534,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00015,84,84
1/21/2017,11909535,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/21/2017,11909536,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/21/2017,11909537,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/21/2017,11909539,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909540,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909541,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/21/2017,11909542,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,864,1440
1/21/2017,11909543,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,252,252
1/21/2017,11909544,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1596,1596
1/21/2017,11909544,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
1/21/2017,11909545,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,168,168
1/21/2017,11909546,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,1848,1848
1/21/2017,11909547,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909549,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00014,84,84
1/21/2017,11909549,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,924,924
1/21/2017,11909550,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00015,1008,1008
1/21/2017,11909551,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909554,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909556,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909558,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/21/2017,11909559,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909560,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/21/2017,11909564,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/21/2017,11909567,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/21/2017,11909572,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/21/2017,11909573,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/21/2017,11909574,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909576,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909577,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/22/2017,11909578,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/22/2017,11909579,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/22/2017,11909580,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909581,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909582,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909583,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909584,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909585,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909586,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909587,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/22/2017,11909588,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/23/2017,11909596,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
1/23/2017,11909598,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/23/2017,11909600,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/23/2017,11909602,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/23/2017,11909603,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
1/23/2017,11909605,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/23/2017,11909606,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/23/2017,11909607,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/23/2017,11909608,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,1344,1344
1/23/2017,11909608,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,336,336
1/23/2017,11909609,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,336,336
1/23/2017,11909611,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/23/2017,11909613,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/23/2017,11909614,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/23/2017,11909616,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/24/2017,11909617,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/24/2017,11909618,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/24/2017,11909620,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,864,1440
1/24/2017,11909622,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/24/2017,11909627,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/24/2017,11909629,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/24/2017,11909631,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/24/2017,11909632,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/24/2017,11909638,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/24/2017,11909639,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/24/2017,11909640,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/24/2017,11909643,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/24/2017,11909644,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/24/2017,11909645,CUSTOMER 6,TULTITLAN,MX,54945,DELIVERY,FNG00012,2016,2016
1/24/2017,11909647,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,2016,2016
1/24/2017,11909650,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1428,1428
1/24/2017,11909650,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,588,588
1/24/2017,11909651,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/24/2017,11909652,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,504,504
1/24/2017,11909653,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,924,924
1/24/2017,11909653,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,588,588
1/24/2017,11909654,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
1/24/2017,11909655,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1848,1848
1/24/2017,11909658,CUSTOMER 6,GUADALUPE,NL,67110,DELIVERY,FNG00012,2016,2016
1/24/2017,11909659,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/24/2017,11909660,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/24/2017,11909661,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,504,504
1/24/2017,11909662,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,924,924
1/24/2017,11909662,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,588,588
1/24/2017,11909663,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/24/2017,11909664,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/24/2017,11909665,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00014,2016,2016
1/24/2017,11909666,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00033,1152,1920
1/24/2017,11909667,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00014,840,840
1/24/2017,11909667,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00015,1008,1008
1/24/2017,11909668,CUSTOMER 1,VILLAHERMOSA,TB,86280,Paid,FNG00015,168,168
1/24/2017,11909669,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/24/2017,11909670,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
1/25/2017,11909671,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1848,1848
1/25/2017,11909671,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,168,168
1/25/2017,11909674,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,Paid,FNG00014,2016,2016
1/25/2017,11909675,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,2016,2016
1/25/2017,11909678,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00033,1152,1920
1/25/2017,11909679,CUSTOMER 1,VILLAHERMOSA,TB,86130,Paid,FNG00033,1152,1920
1/25/2017,11909682,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/25/2017,11909685,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00033,1152,1920
1/25/2017,11909686,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00033,1152,1920
1/25/2017,11909688,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00033,1152,1920
